"CA Owner","Parent Name","Certificate Name","Certificate Issuer Common Name","Certificate Issuer Organization","Certificate Subject Common Name","Certificate Subject Organization","Certificate Serial Number","SHA-256 Fingerprint","Subject + SPKI SHA256","Valid From [GMT]","Valid To [GMT]","Public Key Algorithm","Signature Hash Algorithm","Extended Key Usage","CP/CPS Same As Parent","Certificate Policy (CP)","Certification Practice Statement (CPS)","Audits Same As Parent","Standard Audit","BR Audit","Auditor","Standard Audit Statement Dt","Comments","Subordinate CA Owner"
"Internet Security Research Group","ISRG Root X2","E1","ISRG Root X2","Internet Security Research Group","E1","Let's Encrypt","00B3BDDFF8A7845BBCE903A04135B34A45","46494E30379059DF18BE52124305E606FC59070E5B21076CE113954B60517CDA","1B59817EEFEC961BC1AFBCABA23ACE0CD3051127A4884138CC42F865E76053E4","2020 Sep 04","2025 Sep 15","EC secp384r1","ecdsaWithSHA384","ExtKeyUsageClientAuth,ExtKeyUsageServerAuth","TRUE","","","TRUE","","","","","",""
"Internet Security Research Group","ISRG Root X2","E2","ISRG Root X2","Internet Security Research Group","E2","Let's Encrypt","4ED23DF6AF7EC7F9B0C4726FF9512A77","BACDE0463053CE1D62F8BE74370BBAE79D4FCAF19FC07643AEF195E6A59BD578","6523951957A13AF6CA59AFD4B605F86447368990FE1C0E60AE9D72691BEB9ED0","2020 Sep 04","2025 Sep 15","EC secp384r1","ecdsaWithSHA384","ExtKeyUsageClientAuth,ExtKeyUsageServerAuth","TRUE","","","TRUE","","","","","",""
"Internet Security Research Group","ISRG Root X2","E5","ISRG Root X2","Internet Security Research Group","E5","Let's Encrypt","186E75D4EEB0A05DFD2DA820865D1E31","E788D14B0436B5120BBEE3F15C15BADF08C1407FE72568A4F16F9151C380E1E3","BDAF7DDCB01F6F649840C0930DE92098C1740E3D3140DF901B5A8E063DB8E2C4","2024 Mar 13","2027 Mar 12","EC secp384r1","ecdsaWithSHA384","ExtKeyUsageClientAuth,ExtKeyUsageServerAuth","TRUE","","","TRUE","","","","","",""
"Internet Security Research Group","ISRG Root X2","E6","ISRG Root X2","Internet Security Research Group","E6","Let's Encrypt","0080A97348EF2768A9E3F6BB43C0F9C629","065AB7D2A050F947587121765D8D070C0E1330D5798FAA42C2072749ED293762","F85D39822EC439A6CDE2A859870C1736BF2F13CA10CA8765AC98A52E97119BDB","2024 Mar 13","2027 Mar 12","EC secp384r1","ecdsaWithSHA384","ExtKeyUsageClientAuth,ExtKeyUsageServerAuth","TRUE","","","TRUE","","","","","",""
"Internet Security Research Group","ISRG Root X2","E7","ISRG Root X2","Internet Security Research Group","E7","Let's Encrypt","00C58A85A2C62345E0A8C45253879F593A","54715420224C5B65BEED018DC3940D7338C577E322D5488F633D8C6A8FED61B2","ACEB062C2B4DB19C7286ABE93DF30CDB53D01D3B72AA4FF357C53D6E67B101AA","2024 Mar 13","2027 Mar 12","EC secp384r1","ecdsaWithSHA384","ExtKeyUsageClientAuth,ExtKeyUsageServerAuth","TRUE","","","TRUE","","","","","",""
"Internet Security Research Group","ISRG Root X2","E8","ISRG Root X2","Internet Security Research Group","E8","Let's Encrypt","7E8F145F87B159332D7FD4082B826B69","AC1274542267F17B525535B5563BF731FEBB182533B46A82DC869CB64EB528C0","2272F63576830980CBC4579AC5D898BF79BA2009BE0F0196080C2FEBD62B9427","2024 Mar 13","2027 Mar 12","EC secp384r1","ecdsaWithSHA384","ExtKeyUsageClientAuth,ExtKeyUsageServerAuth","TRUE","","","TRUE","","","","","",""
"Internet Security Research Group","ISRG Root X2","E9","ISRG Root X2","Internet Security Research Group","E9","Let's Encrypt","2F4C37D4BE74FC423388C6A8404AC022","4185DF97806C2BA76F1D79823F112FFA639A49CCDC990908102067AB6412B886","175B6AFC4D888EB3246C228B337B5BFE710F081E509F5505DFCDC2CD7794E0D7","2024 Mar 13","2027 Mar 12","EC secp384r1","ecdsaWithSHA384","ExtKeyUsageClientAuth,ExtKeyUsageServerAuth","TRUE","","","TRUE","","","","","",""
"iTrusChina Co., Ltd.","vTrus ECC Root CA","vTrus ECC DV SSL CA","vTrus ECC Root CA","iTrusChina Co.,Ltd.","vTrus ECC DV SSL CA","iTrusChina Co.,Ltd.","1466A82CBF0183AA093FD2280FAC3C0E39F02940","4D391FC790BD702CAD3CCBC0B025C5CDD88C6FDF274DCF5FBD3F027A80C2C7E5","5ADCA6DFE04A60BE56406A5D06EE285CB24F4FBEA70B90EB247A5BB26E354CEF","2023 Dec 13","2033 Dec 10","EC secp256r1","ecdsaWithSHA384","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"iTrusChina Co., Ltd.","vTrus ECC Root CA","vTrus ECC EV SSL CA","vTrus ECC Root CA","iTrusChina Co.,Ltd.","vTrus ECC EV SSL CA","iTrusChina Co.,Ltd.","302282D66DF3B37A7F5BF373D4AE8E7C5C125376","BD30C0D1E7ACB83EFC4F5F6C62F8F3A579BAB27527AFAE666C696C3A867175F1","953694EA0A2A05F83E64D36A95A46A5BED2A0A342CEE41656A00D676706069CB","2018 Jul 31","2038 Jul 31","EC secp256r1","ecdsaWithSHA256","","TRUE","","","TRUE","","","","","",""
"iTrusChina Co., Ltd.","vTrus ECC Root CA","vTrus ECC OV SSL CA","vTrus ECC Root CA","iTrusChina Co.,Ltd.","vTrus ECC OV SSL CA","iTrusChina Co.,Ltd.","460A8546796FD139BA62ED86D76346942129B7A4","42E46C4487459128517649731457B6AE20099D541BD182C5497B2E67E6FFD0F6","97F807C883413357C4B199086D529E154E269FA8F7AA435931F9573C494A8B1A","2023 Dec 13","2033 Dec 10","EC secp256r1","ecdsaWithSHA384","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"iTrusChina Co., Ltd.","vTrus Root CA","ITC-Digicert SignBridge","vTrus Root CA","iTrusChina Co.,Ltd.","ITC-Digicert SignBridge","iTrusChina Co.,Ltd.","558037C556BE6BAC389A1752C47F04C0013AA761","E4DE27EC980401A68E29F257248AF1ACCBEFEF94C6DCDF5C0848394ADC9FD203","6D622D6F87AECDFE33BFE40B915FBA037E812BC6F7C5588386F3BD1F85996D8A","2024 Jun 19","2039 Jun 19","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"iTrusChina Co., Ltd.","vTrus Root CA","vTrus Document Signing CA","vTrus Root CA","iTrusChina Co.,Ltd.","vTrus Document Signing CA","iTrusChina Co.,Ltd.","4ECF532A91CD6844CDC6839B66110AB2D2D9319B","B5C3EFC7BA547B66318C23C93E0FB18301DB84ADA233B19C9F2F26F5D64C3559","95AEEDA733ADFE939267918AAD88FC55F3E14BCAC43A77814E0DBD8BFB717E9D","2021 Oct 14","2041 Oct 14","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"iTrusChina Co., Ltd.","vTrus Root CA","vTrus DV SSL CA","vTrus Root CA","iTrusChina Co.,Ltd.","vTrus DV SSL CA","iTrusChina Co.,Ltd.","47B6120FEBD5E7254C99DE1CDCDD535AD35F9976","0A85075DD6B382EAB31449823DB8BED6B61A441714165E33FACA42CD9C8DEC2A","07CCE9C0DF2CB78A1CBBBED55F0C42177019825CA3E4C44E1F02D4512A0CA247","2023 Dec 13","2033 Dec 10","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"iTrusChina Co., Ltd.","vTrus Root CA","vTrus EV SSL CA","vTrus Root CA","iTrusChina Co.,Ltd.","vTrus EV SSL CA","iTrusChina Co.,Ltd.","7D746EA36E2136270E8FC2E2456D229CB90C80B7","F3AA6D712A15F63F8350804979DB542419A61B2B1D22E756C417ABFE8D74A3CA","11827CB0E73900E13498BD59EA419CD731EE07BDBA129C8DE17DD86B681A335E","2018 Jul 31","2038 Jul 31","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"iTrusChina Co., Ltd.","vTrus Root CA","vTrus FastSSL CA G1","vTrus Root CA","iTrusChina Co.,Ltd.","vTrus FastSSL CA G1","iTrusChina Co.,Ltd.","4815CBDE3D2BE06475F3793FB94E64A073D21BFA","3B83EB5D7A9A5AF06275A0A1C1B35BD562622A5521E2699F25559328B8829058","B38807AB669A6BED830AAB7C6F5C494B985BAE7BA45BD5776EA88515AABEFA06","2023 Dec 13","2033 Dec 10","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"iTrusChina Co., Ltd.","vTrus Root CA","vTrus OV SSL CA","vTrus Root CA","iTrusChina Co.,Ltd.","vTrus OV SSL CA","iTrusChina Co.,Ltd.","230301E5D69AC8930D623394FFD2A0917C0E7E7B","2CF5539249A9E38FC010E29FF3E8046658F3D030B93310473687FA91F8DA44CA","7E62A8CFD28F73213A993254EAFFE74416984369A2406B7518E4CC94A0DB4F51","2023 Dec 13","2033 Dec 10","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"iTrusChina Co., Ltd.","vTrus Root CA","vTrus YunSSL DV CA","vTrus Root CA","iTrusChina Co.,Ltd.","vTrus YunSSL DV CA","iTrusChina Co.,Ltd.","1FF2F88B5BF9FD738BEC90ABAFDB501AFE74EADA","A7D7285843B89B134F852CB52A6F431938257C826D699AA806C894A0A1CDB847","C7A405E418D21B573B81F5262932CD5E63E4A75FDB284FF52B21E83415CCEAB6","2023 Dec 13","2033 Dec 10","RSA 2048 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"Izenpe S.A.","Izenpe.com","CA de Certificados SSL EV","Izenpe.com","IZENPE S.A.","CA de Certificados SSL EV","IZENPE S.A.","687DB7171744DA235B3F625A7393F8A5","DB476339CCBFCC9E4BD1D6CB606CA27F00679E1EF8A581E7236309B9D63FFE37","DE45CE3654D5D5D3B5B100481340420010718851D40513B5CFCCA08BC85660C4","2018 Jul 06","2028 Jul 06","RSA 4096 bits","SHA256WithRSA","","TRUE","","","TRUE","","","TÜViT - TÜV Informationstechnik GmbH","","",""
"Izenpe S.A.","Izenpe.com","CA Teknikoa - CA Tecnica","Izenpe.com","IZENPE S.A.","CA Teknikoa - CA Tecnica","IZENPE S.A.","4FD84B19670744EF4CBEA76AE0080D77","337C625377592F1DFCC6E65631C605EB8B96E00C146B437FC1F067268154E959","1B31F4B87A1A315F6CCAED11C9704B66C6FDEC6F06F24127343E9FFF917D370C","2010 Oct 20","2037 Dec 12","RSA 4096 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Izenpe S.A.","Izenpe.com","EAEko HAetako langileen CA - CA personal de AAPP vascas (2)","Izenpe.com","IZENPE S.A.","EAEko HAetako langileen CA - CA personal de AAPP vascas (2)","IZENPE S.A.","693A966783E23BDF4CBEA6D0D9543FD7","25303CFD0BF1BAA1EF248C29F073FFFC2E7C81582EE23B45C7F1C3B32E341AD8","7CF82D798E1BC94969C3A326DA56C498C63188C6A0EDA2D2DC149A1E94FFCA1B","2010 Oct 20","2037 Dec 12","RSA 4096 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Izenpe S.A.","Izenpe.com","EAEko Herri Administrazioen CA - CA AAPP Vascas (2)","Izenpe.com","IZENPE S.A.","EAEko Herri Administrazioen CA - CA AAPP Vascas (2)","IZENPE S.A.","24C5C8AA566F8EE84CBEA7055CE164A4","CD6EB937EE17A9FCFF60A790F8BDE0CA9ABCA07B3EF46074DD1978F0BCA4D449","6164EB51D277D729D2BFE4C3C89DD6D1887F5CD3B61320F4328E124CD713B370","2010 Oct 20","2037 Dec 12","RSA 4096 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Izenpe S.A.","Izenpe.com","Herritar eta Erakundeen CA - CA de Ciudadanos y Entidades (3)","Izenpe.com","IZENPE S.A.","Herritar eta Erakundeen CA - CA de Ciudadanos y Entidades (3)","IZENPE S.A.","72EB2BAD7D8B65E34CBEA5BF9F2AC3D9","5A49B15AE60FF627DA272A8743D67162BACA1096168203213ACF8227AF4C4942","59E4F7263A900ABD851FB9D4867A38FDF6ED30ECBE7C009407B8EBCDD131DA64","2010 Oct 20","2037 Dec 12","RSA 4096 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Izenpe S.A.","Izenpe.com","Herritar eta Erakundeen CA - CA de Ciudadanos y Entidades (4)","Izenpe.com","IZENPE S.A.","Herritar eta Erakundeen CA - CA de Ciudadanos y Entidades (4)","IZENPE S.A.","2145C8D9B105500E4CBEA542553AF2C3","7ED19361AD734D703FBADF029F52EC3B6648D8DD56BABA0884ED4F859B5B9375","6D0A1DFE03903A3CD33D7D97CB83D14402873298781AF2E253F6A432C6BB3C79","2010 Oct 20","2037 Dec 12","RSA 4096 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Krajowa Izba Rozliczeniowa S.A. (KIR)","SZAFIR ROOT CA2","SZAFIR Trusted CA2","SZAFIR ROOT CA2","Krajowa Izba Rozliczeniowa S.A.","SZAFIR Trusted CA2","Krajowa Izba Rozliczeniowa S.A.","77594FBB227038FB52097E61A2B7F885054C4F7B","E22E6B25908E1107A607AF060E0B24E50C6D9562FF04F455BE0F8DF41A5032C0","583D63837D504D46F7A9A35CCECAD26D9F28778CA7784ACAE1680410644A47C0","2015 Oct 26","2025 Oct 26","RSA 2048 bits","SHA256WithRSA","","TRUE","","","TRUE","","","","","",""
"Krajowa Izba Rozliczeniowa S.A. (KIR)","SZAFIR ROOT CA2","SZAFIR Trusted CA3","SZAFIR ROOT CA2","Krajowa Izba Rozliczeniowa S.A.","SZAFIR Trusted CA3","Krajowa Izba Rozliczeniowa S.A.","7E4EE2F86D2A1180E9C91EA20FD9112F63DC5452","EC036C294F512DD28C5666C2D53EC0DCF6F397FED6F8703A7C7532DA3E02DE8C","FD7918D494DBF91BA637B8B71768F723AF086D4C6D12E1A1619EF23C39DBD1C7","2023 Oct 11","2033 Oct 11","RSA 4096 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"Krajowa Izba Rozliczeniowa S.A. (KIR)","SZAFIR ROOT CA2","SZAFIR Trusted CA5","SZAFIR ROOT CA2","Krajowa Izba Rozliczeniowa S.A.","SZAFIR Trusted CA5","Krajowa Izba Rozliczeniowa S.A.","6E6C60B810FF513DB548409321DA19B1B5ABA26C","1EBFA14EBD05CB7CAA79F84F4992379F1497AADD9ED0C7784B320411038292EE","4E1455B118EDE1677E6223C4E9CA672AE85A6E993C6276B6D986CE1FC05B82E2","2024 Oct 08","2034 Oct 08","RSA 4096 bits","SHA256WithRSA","ExtKeyUsageClientAuth,ExtKeyUsageEmailProtection","","","","TRUE","","","","","",""
"Krajowa Izba Rozliczeniowa S.A. (KIR)","SZAFIR ROOT CA2","SZAFIR Trusted CA6","SZAFIR ROOT CA2","Krajowa Izba Rozliczeniowa S.A.","SZAFIR Trusted CA6","Krajowa Izba Rozliczeniowa S.A.","1686D66E499741C358F361FE2533160910F1B574","8DBCEFD897D49653085E8914E71664943C2BC674405193B3AFAB3F66E92AD961","2256EECE5D205492E0AB441344AF0CA5F0810595357183051088CCC0F94D8307","2024 Oct 21","2034 Oct 21","RSA 4096 bits","SHA256WithRSA","ExtKeyUsageServerAuth,ExtKeyUsageClientAuth","TRUE","","","TRUE","","","","","",""
"LAWtrust","LAWtrust Root CA2 (4096)","LAWtrust Secure CA01","LAWtrust Root CA2 (4096)","LAWtrust","LAWtrust Secure CA01","LAWtrust","551A6F5F","0946BE0774BF32AC7B0E2E9ABE20D9F44152F4EF19611C5FB779ADC5A9A5E2F0","EB8B04E8DE87DEC81045A854F6DDF519976A536F592DAAA580B9EBF6E9A2C70E","2023 Apr 25","2033 Apr 25","RSA 4096 bits","SHA256WithRSA","ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","","","",""
"Microsec Ltd.","e-Szigno Root CA 2017","e-Szigno Class2 CA 2017","e-Szigno Root CA 2017","Microsec Ltd.","e-Szigno Class2 CA 2017","Microsec Ltd.","00A15A22E9DC035BEFE8FD990A","42DC827F46FB5E85DFFAE47D3C690F501ECE25D575D597A50D8F878FA42AFCEA","91803CA111D76A00E6847D5177273B08C323D84CBC610034366C08321E366674","2017 Sep 17","2042 Aug 22","EC secp256r1","ecdsaWithSHA256","","","https://e-szigno.hu/docs/latest-regulation/eidas_hr_fok_ala/eng","https://e-szigno.hu/docs/latest-regulation/eidas_szsz_fok_ala/eng","TRUE","","","Hunguard","","",""
"Microsec Ltd.","e-Szigno Root CA 2017","e-Szigno Class2 SSL CA 2017","e-Szigno Root CA 2017","Microsec Ltd.","e-Szigno Class2 SSL CA 2017","Microsec Ltd.","00A6E94D04B3BCA2DC1AD69D0A","2A0E3F2A77A80DCBE5CD52D50D65076EBD37FAD531DB10D6A1385A557F7B725D","0ED34E61E850F4337C52479D5BC35A86E70F9A365FDCBF8FC7E5D5BDF81ED0F3","2017 Sep 17","2042 Aug 22","EC secp256r1","ecdsaWithSHA256","","","https://e-szigno.hu/docs/latest-regulation/eidas_hr_fok_ssl/eng","https://e-szigno.hu/docs/latest-regulation/eidas_szsz_fok_ssl/eng","TRUE","","","Hunguard","","",""
"Microsec Ltd.","e-Szigno Root CA 2017","e-Szigno Class3 CA 2017","e-Szigno Root CA 2017","Microsec Ltd.","e-Szigno Class3 CA 2017","Microsec Ltd.","00A2A692BF8E596B5602EA8B0A","4F83842F1F04AB1E04D4D8E751666FCA82E5191CAFC24062BFD1FE77C02CA4B4","F4BFE90487327B2FAE62FB00E454B9BB11B815556E25999CB2A3079772E21CEA","2017 Sep 17","2042 Aug 22","EC secp256r1","ecdsaWithSHA256","","","https://e-szigno.hu/docs/latest-regulation/eidas_hr_fok_ala/eng","https://e-szigno.hu/docs/latest-regulation/eidas_szsz_fok_ala/eng","TRUE","","","Hunguard","","",""
"Microsec Ltd.","e-Szigno Root CA 2017","e-Szigno Class3 SSL CA 2017","e-Szigno Root CA 2017","Microsec Ltd.","e-Szigno Class3 SSL CA 2017","Microsec Ltd.","00A3F1C99D52569D8D992E4C0A","BCBC18C463B61F3A033B10C74974ED8A2C328AFCD67A338D9871506A3515419F","E200C05378702864882CBF4B685A9D7EA8E92881795899C1B3612DD5A97C85B2","2017 Sep 17","2042 Aug 22","EC secp256r1","ecdsaWithSHA256","","","https://e-szigno.hu/docs/latest-regulation/eidas_hr_fok_ssl/eng","https://e-szigno.hu/docs/latest-regulation/eidas_szsz_fok_ssl/eng","TRUE","","","Hunguard","","",""
"Microsec Ltd.","e-Szigno Root CA 2017","e-Szigno Online SSL CA 2017","e-Szigno Root CA 2017","Microsec Ltd.","e-Szigno Online SSL CA 2017","Microsec Ltd.","00A799E9A1B9F1905B9B8CE60A","974B82076154CEFF56ED4DB562186F7394A02FF387AA205D6367A8B08FF7FAA0","B2EE3031033B9E27C06D791E7EA27C615631347121102478E33A404EA353F4A6","2017 Sep 17","2042 Aug 22","EC secp256r1","ecdsaWithSHA256","","","https://e-szigno.hu/docs/latest-regulation/eidas_hr_fok_ssl/eng","https://e-szigno.hu/docs/latest-regulation/eidas_szsz_fok_ssl/eng","TRUE","","","Hunguard","","",""
"Microsec Ltd.","e-Szigno Root CA 2017","e-Szigno Pseudonymous CA 2017","e-Szigno Root CA 2017","Microsec Ltd.","e-Szigno Pseudonymous CA 2017","Microsec Ltd.","00A8A6207E075CE78D923AF70A","6A6F2FA13B2D9DBBB409802002D3370672760A2178D9B8D5694D660474231FA4","D2CDD2F691D75404D18126532DEFFDAFCE92456B2C3867EF2DC4E6924E4A0E52","2017 Sep 17","2042 Aug 22","EC secp256r1","ecdsaWithSHA256","","","https://e-szigno.hu/docs/latest-regulation/eidas_hr_fok_ala/eng","https://e-szigno.hu/docs/latest-regulation/eidas_szsz_fok_ala/eng","TRUE","","","Hunguard","","",""
"Microsec Ltd.","e-Szigno Root CA 2017","e-Szigno Qualified CA 2017","e-Szigno Root CA 2017","Microsec Ltd.","e-Szigno Qualified CA 2017","Microsec Ltd.","009C68095849E08BEAB447EF0A","5ABE5818F6D02F05106C6C355540E1BE217C2354B535CF2507BF8515E1A6044A","3F472267635388F1BD826E342CCDEC134C4DA004895220F2B47D4047BE1A7024","2017 Sep 17","2042 Aug 22","EC secp256r1","ecdsaWithSHA256","","","https://e-szigno.hu/docs/latest-regulation/eidas_hr_min_ala/eng","https://e-szigno.hu/docs/latest-regulation/eidas_szsz_min_ala/eng","TRUE","","","Hunguard","","",""
"Microsec Ltd.","e-Szigno Root CA 2017","e-Szigno Qualified Organization CA 2017","e-Szigno Root CA 2017","Microsec Ltd.","e-Szigno Qualified Organization CA 2017","Microsec Ltd.","009D6D3EFF75E60FFF2CA1060A","12EA26F6EEEFEC76AB8592545403AB88515B00E275D9888713407A86FC5C7FD7","3D6EA91650CA4A0359CBD67B1F8B8167FAD27471C3DFC4B86C8ED0F943BFD6F5","2017 Sep 17","2042 Aug 22","EC secp256r1","ecdsaWithSHA256","","","https://e-szigno.hu/docs/latest-regulation/eidas_hr_min_bel/eng","https://e-szigno.hu/docs/latest-regulation/eidas_szsz_min_bel/eng","TRUE","","","Hunguard","","",""
"Microsec Ltd.","e-Szigno Root CA 2017","e-Szigno Qualified Pseudonymous CA 2017","e-Szigno Root CA 2017","Microsec Ltd.","e-Szigno Qualified Pseudonymous CA 2017","Microsec Ltd.","009F1D566220B1E414FB913D0A","1648CE4AB1BB65C485CB2236C768FABB865147D426915B92AFBCA81E9B2EE3BC","1B68AD4DC0DBEBEDF42BDEE05D185D187C6590410215680D4DFC15B317445134","2017 Sep 17","2042 Aug 22","EC secp256r1","ecdsaWithSHA256","","","https://e-szigno.hu/docs/latest-regulation/eidas_hr_min_ala/eng","https://e-szigno.hu/docs/latest-regulation/eidas_szsz_min_ala/eng","TRUE","","","Hunguard","","",""
"Microsec Ltd.","e-Szigno Root CA 2017","e-Szigno Qualified QCP CA 2017","e-Szigno Root CA 2017","Microsec Ltd.","e-Szigno Qualified QCP CA 2017","Microsec Ltd.","009E2C5EB959FD774CDD866A0A","6081BEE5B0DF191AC4E265AC0F6F7899F078B8C89F06055AE166AF91DF70D6E0","E0D59AC43CA2F69858FD4991EF7BA1B124E4E88275A226899277EA09EF42724C","2017 Sep 17","2042 Aug 22","EC secp256r1","ecdsaWithSHA256","","","https://e-szigno.hu/docs/latest-regulation/eidas_hr_min_ala/eng","https://e-szigno.hu/docs/latest-regulation/eidas_szsz_min_ala/eng","TRUE","","","Hunguard","","",""
"Microsec Ltd.","e-Szigno Root CA 2017","e-Szigno Qualified SMIME CA 2023","e-Szigno Root CA 2017","Microsec Ltd.","e-Szigno Qualified SMIME CA 2023","Microsec Ltd.","00F7755C9F6C4AFA2FCB93ED0A","A40938BABD88FF42144B611298E90B3426194099152C49EAA4A8A6EAF42D2DD2","E4DEF2DFA0796C760AB2A619A69162E27D6C3057658F65F0AC0CEECF17F41B91","2023 Sep 18","2042 Aug 21","EC secp256r1","ecdsaWithSHA256","ExtKeyUsageEmailProtection","TRUE","","","TRUE","","","Hunguard","","The CA is not used yet, it will be included in the new CPS end of October, 2023.",""
"Microsec Ltd.","e-Szigno Root CA 2017","e-Szigno Qualified TLS CA 2018","e-Szigno Root CA 2017","Microsec Ltd.","e-Szigno Qualified TLS CA 2018","Microsec Ltd.","00B7F33EB778EB631CBE7C800A","7DF800075F5203C017364E81195A9AC9FF00C507D64A70F737D8D3E8CB3F0845","451A3EA2BED1BCB8A06A51243BF7C484C9A807750156F23DB70E813213A77B54","2018 Jul 31","2042 Aug 22","EC secp256r1","ecdsaWithSHA256","","","https://e-szigno.hu/docs/latest-regulation/eidas_hr_min_ssl/eng","https://e-szigno.hu/docs/latest-regulation/eidas_szsz_min_ssl/eng","TRUE","","","Hunguard","","",""
"Microsec Ltd.","e-Szigno Root CA 2017","e-Szigno SMIME CA 2023","e-Szigno Root CA 2017","Microsec Ltd.","e-Szigno SMIME CA 2023","Microsec Ltd.","00E91F24CB66A0421C516DE70A","EDFB8A183C13D1B2530F8DE9BC5F0AAEBC7145DECA4FB5094A40B2F6A3987A7C","C15387C2ECDA3479B2791455309D51A7B6EE30C386C6D7FEEC8E2AA182609D78","2023 Jul 19","2042 Aug 21","EC secp256r1","ecdsaWithSHA256","ExtKeyUsageEmailProtection","","https://e-szigno.hu/docs/latest-regulation/eidas_hr_fok_uni/eng","https://e-szigno.hu/docs/latest-regulation/eidas_szsz_fok_uni/eng","TRUE","","","","","",""
"Microsec Ltd.","Microsec e-Szigno Root CA 2009","Advanced Class 2 e-Szigno CA 2009","Microsec e-Szigno Root CA 2009","Microsec Ltd.","Advanced Class 2 e-Szigno CA 2009","Microsec Ltd.","18","C63543729A370C26952B47E1D1D1AEA84CB1B07F1B0F964C2FEDDC523FD7C795","F51D496C6167FB4E2E9757EA927297881FB06DBA08C3EF772374E4110554F065","2009 Dec 02","2029 Dec 29","RSA 2048 bits","SHA256WithRSA","","","https://e-szigno.hu/docs/latest-regulation/eidas_hr_fok_bel/eng","https://e-szigno.hu/docs/latest-regulation/eidas_szsz_fok_bel/eng","TRUE","","","Hunguard","","",""
"Microsec Ltd.","Microsec e-Szigno Root CA 2009","Advanced Class 3 e-Szigno CA 2009","Microsec e-Szigno Root CA 2009","Microsec Ltd.","Advanced Class 3 e-Szigno CA 2009","Microsec Ltd.","19","B0A6EF0350E7C4C6056BEEA7AF9D2D860B9ED102137B9729D3C23216D195546A","34C9BCA8D6C85C6F79C0DB1FA337C7BD1F7733A7EEAE448F7BD386B9269653DC","2009 Dec 02","2029 Dec 29","RSA 2048 bits","SHA256WithRSA","","","https://e-szigno.hu/docs/latest-regulation/eidas_hr_fok_ala/eng","https://e-szigno.hu/docs/latest-regulation/eidas_szsz_fok_ala/eng","TRUE","","","Hunguard","","",""
"Microsec Ltd.","Microsec e-Szigno Root CA 2009","Advanced Code Signing Class2 e-Szigno CA 2016","Microsec e-Szigno Root CA 2009","Microsec Ltd.","Advanced Code Signing Class2 e-Szigno CA 2016","Microsec Ltd.","008D8DD221EED2535B843E1E0A","A98C8CED93F9A43631ABE4573864E06C5192900723E97D1EED2C0D7C68B2D079","51FD2A4100E908225018C760277938DD89E42B9C45801CC59C13AB7019534E69","2016 Aug 29","2029 Dec 29","RSA 4096 bits","SHA256WithRSA","","","https://e-szigno.hu/docs/latest-regulation/eidas_hr_fok_uni/eng","https://e-szigno.hu/docs/latest-regulation/eidas_szsz_fok_uni/eng","TRUE","","","","","",""
"Microsec Ltd.","Microsec e-Szigno Root CA 2009","Advanced Code Signing Class3 e-Szigno CA 2016","Microsec e-Szigno Root CA 2009","Microsec Ltd.","Advanced Code Signing Class3 e-Szigno CA 2016","Microsec Ltd.","008C55D86652702EF11B33AE0A","283CA6939530C1B5503915051936378AE36871967B03E4C2E7C243F14967DEB1","1AD82468A3AF81E2B3D0A48C8773C9BCE19B208D5EBE75F6C3F20346D45990EB","2016 Jun 22","2029 Dec 29","RSA 4096 bits","SHA256WithRSA","","","https://e-szigno.hu/docs/latest-regulation/eidas_hr_fok_uni/eng","https://e-szigno.hu/docs/latest-regulation/eidas_szsz_fok_uni/eng","TRUE","","","","","",""
